FlightDate,arrTime,DepDelay,TaxiMid,ArrDelay,ElapseTimeMid,AirTime,Distance
2022/1/1,1331,-2,9,-27,-25,136,1171
2022/1/1,1332,6,-16,27,21,79,609
2022/1/1,1333,6,15,-2,-8,132,936
2022/1/1,1334,6,24,4,-2,188,1482
2022/1/1,1334,2,11,-1,-3,147,925
2022/1/1,1334,-4,7,-11,-7,72,458
2022/1/1,1335,-8,6,-14,-6,49,312
2022/1/1,1335,-2,3,-12,-10,56,354
2022/1/1,1335,-4,-18,-5,-1,99,843
2022/1/1,1336,21,13,6,-15,221,1874
2022/1/1,1336,-1,1,1,2,84,500
2022/1/1,1337,-3,-8,-14,-11,37,229
2022/1/1,1337,21,5,12,-9,206,1315
2022/1/1,1337,0,2,2,2,185,1131
2022/1/1,1338,-4,6,-22,-18,41,224
2022/1/1,1338,1,3,-13,-14,35,190
2022/1/1,1339,4,11,-6,-10,145,1222
2022/1/1,1339,-1,4,-20,-19,157,1119
2022/1/1,1340,2,4,-20,-22,95,813
2022/1/1,1343,5,19,2,-12,141,1241
2022/1/1,1343,8,6,-7,-11,36,190
2022/1/1,1343,-3,-2,-3,5,42,190
2022/1/1,1345,-2,10,-7,-5,109,689
2022/1/1,1345,82,9,55,-27,113,854
2022/1/1,1346,-1,-2,-8,-7,167,1061
2022/1/1,1347,-4,4,-28,-24,132,853
2022/1/1,1347,10,14,2,-8,203,1670
2022/1/1,1347,9,0,-10,-19,222,1372
2022/1/1,1349,41,25,54,13,98,651
2022/1/1,1349,-3,-2,-3,0,203,1303
2022/1/1,1350,16,2,11,-5,189,1192
2022/1/1,1351,-1,12,-15,-14,156,1195
2022/1/1,1352,72,10,18,-44,202,1400
2022/1/1,1352,5,16,28,13,100,773
2022/1/1,1353,1,-4,3,2,70,383
2022/1/1,1353,6,8,-7,-13,146,977
2022/1/1,1354,1,31,16,15,39,191
2022/1/1,1354,-2,21,3,5,38,158
2022/1/1,1354,-4,7,-16,-12,53,302
2022/1/1,1355,-6,3,-24,-18,142,1242
2022/1/1,1356,4,-4,1,-3,146,936
2022/1/1,1357,-6,2,13,19,68,304
2022/1/1,1358,-2,11,-6,-4,75,335
2022/1/1,1358,-9,7,-8,1,76,396
2022/1/1,1358,6,10,2,-4,190,1606
2022/1/1,1359,8,8,-31,-39,216,1416
2022/1/1,1359,7,1,2,-5,23,89
2022/1/1,1400,36,48,65,29,88,563
2022/1/1,1400,-4,-2,1,5,224,1389
2022/1/1,1401,-6,-7,-3,3,127,1090
2022/1/1,1401,-5,25,16,21,39,175
2022/1/1,1402,0,14,2,2,68,354
2022/1/1,1403,30,56,92,62,84,431
2022/1/1,1403,45,14,33,-12,230,1430
2022/1/1,1403,11,11,18,7,64,328
2022/1/1,1404,21,14,20,-1,126,989
2022/1/1,1404,-1,23,29,30,104,583
2022/1/1,1405,-5,10,-17,-12,176,1504
2022/1/1,1405,-1,-10,-13,-12,86,539
2022/1/1,1405,-2,10,-11,-9,69,447
2022/1/1,1407,9,5,11,2,125,737
2022/1/1,1409,2,3,12,10,177,1075
2022/1/1,1410,12,9,0,-12,106,872
2022/1/1,1411,1,2,17,16,168,926
2022/1/1,1412,-5,16,-6,-1,118,835
2022/1/1,1415,97,-11,115,18,44,277
2022/1/1,1416,-4,-11,39,43,148,603
2022/1/1,1417,-4,-1,-21,-17,66,469
2022/1/1,1418,-1,1,-17,-16,140,1235
2022/1/1,1419,1,4,2,1,225,1372
2022/1/1,1420,-3,7,0,3,165,1001
2022/1/1,1420,51,1,43,-8,42,247
2022/1/1,1421,27,25,32,5,141,1086
2022/1/1,1421,-8,6,-6,2,88,528
2022/1/1,1421,-2,7,-24,-22,199,1660
2022/1/1,1421,7,13,-2,-9,197,1660
2022/1/1,1422,104,10,98,-6,250,1587
2022/1/1,1424,-4,7,-25,-21,85,667
2022/1/1,1424,-7,11,-24,-17,102,872
2022/1/1,1425,32,7,27,-5,215,1297
2022/1/1,1427,-4,0,2,6,130,756
2022/1/1,1427,-3,5,12,15,162,919
2022/1/1,1428,27,2,23,-4,199,1621
2022/1/1,1430,45,9,42,-3,50,247
2022/1/1,1430,-2,27,10,12,219,1770
2022/1/1,1430,46,15,28,-18,233,1504
2022/1/1,1431,-2,-11,6,8,174,1481
2022/1/1,1432,22,3,12,-10,41,192
2022/1/1,1434,5,19,34,29,99,461
2022/1/1,1435,-6,16,-12,-6,228,1874
2022/1/1,1437,-8,11,-17,-9,52,347
2022/1/1,1437,-5,-5,-18,-13,26,134
2022/1/1,1438,0,7,-12,-12,75,562
2022/1/1,1439,2,22,2,0,80,461
2022/1/1,1440,12,7,-16,-28,186,1635
2022/1/1,1442,-1,81,62,63,84,592
2022/1/1,1444,2,7,11,9,158,1042
2022/1/1,1444,38,50,77,39,91,641
2022/1/1,1445,44,26,65,21,102,542
2022/1/1,1446,29,8,26,-3,56,319
2022/1/1,1447,70,5,62,-8,39,189
2022/1/1,1450,9,13,10,1,82,528
2022/1/1,1450,1,8,-22,-23,139,1242
2022/1/1,1453,79,47,117,38,112,794
2022/1/1,1455,44,5,35,-9,41,239
2022/1/1,1457,-2,7,-11,-9,124,813
2022/1/1,1457,-1,17,11,12,96,551
2022/1/1,1457,-11,-7,-23,-12,24,102
2022/1/1,1457,0,5,-13,-13,107,879
2022/1/1,1458,-6,17,-1,5,179,1075
2022/1/1,1458,-2,7,-22,-20,155,1103
2022/1/1,1459,-3,6,-14,-11,111,689
2022/1/1,1500,42,24,52,10,88,641
2022/1/1,1500,0,-4,-12,-12,107,641
2022/1/1,1500,19,8,15,-4,255,1609
2022/1/1,1500,-3,14,0,3,67,436
2022/1/1,1500,-7,7,-10,-3,153,1032
2022/1/1,1503,83,50,128,45,117,775
2022/1/1,1503,-6,15,-11,-5,29,140
2022/1/1,1503,1191,-12,1211,20,95,685
2022/1/1,1506,-1,-15,0,1,119,695
2022/1/1,1506,-7,-18,-14,-7,48,227
2022/1/1,1507,-9,7,-26,-17,53,253
2022/1/1,1508,8,4,4,-4,116,721
2022/1/1,1509,34,6,24,-10,151,926
2022/1/1,1509,69,0,61,-8,156,1121
2022/1/1,1510,75,7,65,-10,171,1497
2022/1/1,1511,19,5,12,-7,131,796
2022/1/1,1511,-7,-5,-24,-17,134,929
2022/1/1,1512,3,7,-12,-15,118,1009
2022/1/1,1512,0,9,-6,-6,167,1091
2022/1/1,1513,8,-2,-8,-16,31,158
2022/1/1,1514,32,-8,19,-13,137,994
2022/1/1,1514,38,15,29,-9,141,973
2022/1/1,1514,77,4,54,-23,137,1182
2022/1/1,1516,4,6,-22,-26,119,854
2022/1/1,1516,2,7,-20,-22,209,1400
2022/1/1,1516,1,5,-20,-21,144,912
2022/1/1,1516,-3,1,-22,-19,133,837
2022/1/1,1516,40,14,41,1,51,216
2022/1/1,1517,0,6,12,12,237,1362
2022/1/1,1517,-3,5,-15,-12,187,1117
2022/1/1,1517,12,2,-1,-13,157,1121
2022/1/1,1519,-7,12,-8,-1,51,224
2022/1/1,1519,32,6,24,-8,50,239
2022/1/1,1519,-13,7,-35,-22,130,1126
2022/1/1,1520,13,15,-1,-14,161,1379
2022/1/1,1520,3,6,-10,-13,65,528
2022/1/1,1520,94,8,105,11,184,1060
2022/1/1,1520,199,7,192,-7,140,1242
2022/1/1,1522,-1,11,59,-19,136,1164
2022/1/1,1522,8,5,-20,-18,53,305
2022/1/1,1522,-3,4,-10,-4,146,936
2022/1/1,1522,-5,25,-7,64,185,859
2022/1/1,1523,31,12,28,-3,130,928
2022/1/1,1523,-2,5,-12,-10,90,758
2022/1/1,1524,-4,4,-3,1,168,1246
2022/1/1,1524,21,11,-4,-25,174,1190
2022/1/1,1524,14,6,-9,-23,104,868
2022/1/1,1525,28,8,20,-8,113,945
2022/1/1,1525,-1,9,-7,-6,42,190
2022/1/1,1526,14,7,1,-13,86,715
2022/1/1,1526,0,5,-9,-9,143,1226
2022/1/1,1526,16,6,26,10,106,546
2022/1/1,1526,21,-8,28,7,105,550
2022/1/1,1527,47,81,120,73,123,862
2022/1/1,1527,28,8,7,-21,95,733
2022/1/1,1533,0,13,-6,-6,40,191
2022/1/1,1533,8,1,-2,-10,120,1009
2022/1/1,1535,-1,11,-1,0,141,852
2022/1/1,1535,-4,11,-14,-10,137,1171
2022/1/1,1538,-8,-4,-18,-10,62,351
2022/1/1,1538,9,17,28,19,114,650
2022/1/1,1538,152,0,142,-10,142,1188
2022/1/1,1540,110,16,108,-2,61,309
2022/1/1,1540,-4,15,-5,-1,52,225
2022/1/1,1540,-1,5,-20,-19,120,1069
2022/1/1,1542,-10,48,18,28,82,517
2022/1/1,1542,44,5,17,-27,110,781
2022/1/1,1542,-7,15,-2,5,129,989
2022/1/1,1543,-2,38,3,5,37,216
2022/1/1,1544,-1,19,4,5,34,134
2022/1/1,1545,-7,-5,5,12,73,280
2022/1/1,1547,26,22,37,11,126,883
2022/1/1,1548,6,12,0,-6,45,224
2022/1/1,1549,-7,9,-11,-4,52,335
2022/1/1,1549,18,10,0,-18,153,1103
2022/1/1,1550,21,9,10,-11,125,886
2022/1/1,1550,1,6,-5,-6,190,1218
2022/1/1,1551,321,9,303,-18,116,1009
2022/1/1,1552,57,23,72,15,124,862
2022/1/1,1552,9,2,3,-6,101,813
2022/1/1,1553,-6,3,-17,-11,53,293
2022/1/1,1554,5,-2,-1,-6,143,1188
2022/1/1,1554,19,-5,11,-8,115,731
2022/1/1,1554,-3,-7,5,8,180,1431
2022/1/1,1554,11,-1,7,-4,38,190
2022/1/1,1555,-5,21,0,5,53,282
2022/1/1,1555,-1,5,-5,-4,134,874
2022/1/1,1555,169,-6,151,-18,151,1121
2022/1/1,1556,5,-2,10,5,43,224
2022/1/1,1556,28,6,21,-7,154,1235
2022/1/1,1556,30,-7,36,6,114,631
2022/1/1,1556,-3,9,12,15,262,1562
2022/1/1,1557,97,29,128,31,99,641
2022/1/1,1557,-5,0,2,7,134,733
2022/1/1,1557,-5,38,12,17,43,247
2022/1/1,1557,-8,-13,-3,5,139,917
2022/1/1,1557,-5,1,17,22,182,1021
2022/1/1,1558,36,0,13,-23,143,1246
2022/1/1,1559,-2,13,114,-4,67,354
2022/1/1,1559,120,15,-6,-1,46,277
2022/1/1,1559,-2,8,119,-28,213,1417
2022/1/1,1559,106,13,-30,8,68,435
2022/1/1,1600,-3,27,10,13,48,238
2022/1/1,1601,16,27,23,7,129,913
2022/1/1,1601,-3,34,16,19,69,458
2022/1/1,1604,-7,16,11,18,162,1272
2022/1/1,1604,-10,11,-3,7,60,396
2022/1/1,1605,8,-6,10,2,148,862
2022/1/1,1605,0,7,5,5,134,786
2022/1/1,1606,-2,10,-27,-25,111,936
2022/1/1,1606,2,7,9,7,64,354
2022/1/1,1607,-8,14,3,11,51,229
2022/1/1,1607,-2,8,-14,-12,145,964
2022/1/1,1608,-5,17,-22,-17,136,966
2022/1/1,1609,-2,7,-9,-7,72,429
2022/1/1,1609,-2,-4,20,22,154,785
2022/1/1,1610,17,11,4,-13,236,1569
2022/1/1,1610,109,8,87,-22,142,994
2022/1/1,1611,24,20,18,42,153,793
2022/1/1,1611,-3,30,66,23,54,237
2022/1/1,1611,1,6,20,17,68,304
2022/1/1,1612,5,-10,19,14,135,771
2022/1/1,1613,0,6,-10,-10,111,696
2022/1/1,1613,20,-6,14,-6,99,604
2022/1/1,1614,14,-1,-2,-16,138,918
2022/1/1,1616,1,9,64,-22,173,1504
2022/1/1,1616,35,35,-21,29,103,701
2022/1/1,1617,-6,12,-22,-16,36,166
2022/1/1,1617,12,-5,23,11,114,603
2022/1/1,1619,83,34,104,21,94,651
2022/1/1,1620,32,8,40,8,153,925
2022/1/1,1620,6,5,-15,-21,115,1069
2022/1/1,1620,-6,-11,19,25,61,309
2022/1/1,1621,-2,9,-28,-26,137,964
2022/1/1,1621,5,-11,6,1,35,189
2022/1/1,1622,5,6,-22,-27,192,1635
2022/1/1,1622,-5,16,4,9,42,190
2022/1/1,1623,5,22,25,20,68,328
2022/1/1,1623,-3,14,28,31,200,1192
2022/1/1,1624,0,41,44,44,175,977
2022/1/1,1625,241,79,310,69,115,862
2022/1/1,1625,43,19,44,1,50,247
2022/1/1,1626,-1,8,-14,-13,93,795
2022/1/1,1626,41,48,88,47,157,987
2022/1/1,1627,23,2,7,-16,29,148
2022/1/1,1628,-1,11,-23,-22,142,1222
2022/1/1,1630,0,23,12,12,76,396
2022/1/1,1630,10,11,-5,-15,121,849
2022/1/1,1630,42,39,90,48,166,798
2022/1/1,1631,31,10,21,-10,49,319
2022/1/1,1631,39,-3,37,-2,41,247
2022/1/1,1632,0,-4,-20,-20,182,1464
2022/1/1,1632,1,27,43,42,82,569
2022/1/1,1632,-2,11,-24,-22,142,1242
2022/1/1,1633,12,5,-5,-17,131,964
2022/1/1,1633,85,9,64,-21,148,1303
2022/1/1,1633,18,-10,19,1,75,408
2022/1/1,1633,25,8,3,-22,122,853
2022/1/1,1634,-7,48,45,52,52,175
2022/1/1,1635,-4,34,73,77,203,931
2022/1/1,1635,1,6,-15,-16,170,1450
2022/1/1,1636,-4,7,-20,-16,212,1416
2022/1/1,1636,22,18,41,19,95,641
2022/1/1,1636,-4,-4,1,5,133,761
2022/1/1,1637,44,8,37,-7,135,1086
2022/1/1,1638,5,12,8,3,81,580
2022/1/1,1639,13,14,39,26,74,404
2022/1/1,1639,1,-5,-9,-10,69,461
2022/1/1,1641,20,8,16,-4,95,775
2022/1/1,1642,7,7,-1,-8,215,1372
2022/1/1,1642,63,13,57,-6,80,563
2022/1/1,1642,-1,5,-18,-17,177,1162
2022/1/1,1645,-6,9,-29,-23,119,854
2022/1/1,1645,-9,3,-36,-27,121,817
2022/1/1,1645,2,5,-15,-17,170,1476
2022/1/1,1646,-4,9,-24,-20,138,957
2022/1/1,1647,5,32,31,26,93,551
2022/1/1,1647,2,8,-3,-5,217,1381
2022/1/1,1648,62,15,108,46,188,937
2022/1/1,1650,42,8,55,13,113,623
2022/1/1,1651,34,7,19,-15,182,1162
2022/1/1,1654,-6,4,-20,-14,145,925
2022/1/1,1656,-1,11,-17,-16,129,1055
2022/1/1,1656,28,11,26,-2,46,216
2022/1/1,1658,83,8,78,-5,124,927
2022/1/1,1658,-2,-3,-8,-6,158,1042
2022/1/1,1659,-1,10,-8,-7,107,689
2022/1/1,1659,54,34,69,15,59,270
2022/1/1,1659,42,-1,39,-3,73,447
2022/1/1,1700,13,-18,25,12,132,928
2022/1/1,1701,-3,4,-23,-20,101,872
2022/1/1,1702,68,3,74,-10,54,305
2022/1/1,1702,45,32,58,29,110,812
2022/1/1,1703,-9,-3,-7,2,123,1009
2022/1/1,1704,10,7,-10,-20,116,657
2022/1/1,1707,92,8,102,10,96,678
2022/1/1,1708,-6,17,3,9,52,224
2022/1/1,1708,15,5,-2,-17,40,189
2022/1/1,1708,-5,-1,-6,-1,221,1372
2022/1/1,1709,2,5,-5,-7,108,689
2022/1/1,1709,28,8,19,-9,39,192
2022/1/1,1712,6,12,-13,-19,163,1379
2022/1/1,1712,-6,-17,-13,-7,100,630
2022/1/1,1712,-4,2,-32,-28,168,1464
2022/1/1,1713,1,6,0,-1,143,1210
2022/1/1,1714,-3,5,-9,-6,162,1195
2022/1/1,1714,7,3,9,2,123,687
2022/1/1,1716,-1,2,-8,-7,38,191
2022/1/1,1716,3,2,-9,-12,134,1205
2022/1/1,1717,21,8,17,-4,55,239
2022/1/1,1719,3,10,36,5,30,134
2022/1/1,1719,-3,7,8,-23,114,789
2022/1/1,1719,48,9,-26,-12,223,1416
2022/1/1,1720,-4,13,16,20,175,1034
2022/1/1,1720,-4,-1,1,5,231,1389
2022/1/1,1720,-4,2,-9,-5,163,1345
2022/1/1,1722,20,1,11,-9,214,1400
2022/1/1,1722,28,5,17,-11,136,1137
2022/1/1,1724,85,26,105,20,76,395
2022/1/1,1724,13,13,4,-9,149,1041
2022/1/1,1725,57,12,46,-11,102,794
2022/1/1,1725,27,9,20,-7,193,1246
2022/1/1,1726,15,17,31,16,203,1626
2022/1/1,1727,-9,6,-11,-2,140,985
2022/1/1,1727,19,4,29,10,266,1698
2022/1/1,1728,137,7,131,-6,38,191
2022/1/1,1728,-1,39,7,8,151,1346
2022/1/1,1729,142,4,144,2,199,1715
2022/1/1,1730,-2,23,10,12,58,323
2022/1/1,1731,32,32,45,13,102,775
2022/1/1,1731,110,-6,102,-8,45,309
2022/1/1,1732,6,-3,-12,-18,141,1235
2022/1/1,1733,29,9,8,-21,149,1269
2022/1/1,1734,17,31,-22,14,145,925
2022/1/1,1734,16,20,31,-1,28,140
2022/1/1,1734,47,7,15,-28,181,1157
2022/1/1,1734,-8,-7,19,5,149,1081
2022/1/1,1734,25,-2,-3,12,155,936
2022/1/1,1734,-4,5,37,-18,90,715
2022/1/1,1735,5,21,58,53,149,801
2022/1/1,1735,-3,-5,-4,-1,135,929
2022/1/1,1736,-1,9,-7,-6,50,347
2022/1/1,1736,47,6,36,-11,79,494
2022/1/1,1737,-2,9,-1,1,112,868
2022/1/1,1739,136,6,129,-7,104,779
2022/1/1,1739,-3,3,-2,1,103,721
2022/1/1,1739,-9,4,-16,-7,140,1017
2022/1/1,1739,-5,18,3,8,137,1171
2022/1/1,1740,3,18,15,12,74,395
2022/1/1,1740,-1,9,-9,-8,124,813
2022/1/1,1741,69,0,24,-45,140,915
2022/1/1,1741,0,2,-4,-4,159,1121
2022/1/1,1743,29,30,21,-8,156,1265
2022/1/1,1743,142,19,146,4,116,862
2022/1/1,1743,51,9,104,53,186,812
2022/1/1,1743,6,-2,-12,-18,158,1119
2022/1/1,1744,-5,18,8,13,84,482
2022/1/1,1747,112,-9,127,15,105,775
2022/1/1,1747,3,11,0,-3,50,247
2022/1/1,1749,-5,4,-31,-26,64,359
2022/1/1,1749,47,7,29,-18,116,787
2022/1/1,1749,-1,4,-6,-5,158,1102
2022/1/1,1750,84,5,65,-19,128,1067
2022/1/1,1751,11,10,-6,-17,64,528
2022/1/1,1751,13,4,16,3,127,989
2022/1/1,1752,-5,4,3,8,83,569
2022/1/1,1753,6,9,3,-3,48,224
2022/1/1,1755,11,14,13,2,41,224
2022/1/1,1756,1224,17,16,17,40,190
2022/1/1,1756,2,13,1241,3,128,1055
2022/1/1,1756,5,1,5,1,202,1616
2022/1/1,1756,0,16,6,16,79,551
2022/1/1,1757,-11,2,-39,-28,37,166
2022/1/1,1757,129,9,119,-10,44,201
2022/1/1,1758,16,-2,1,-15,151,1271
2022/1/1,1758,10,-6,15,5,120,731
2022/1/1,1758,30,-4,37,7,41,190
2022/1/1,1758,0,11,-22,-22,151,1105
2022/1/1,1759,14,-1,24,10,155,919
2022/1/1,1800,-2,8,10,12,69,551
2022/1/1,1800,20,9,10,-10,73,562
2022/1/1,1800,0,-7,7,7,157,926
2022/1/1,1800,10,15,16,6,94,678
2022/1/1,1801,-5,17,-7,-2,114,731
2022/1/1,1802,144,17,132,-12,223,1504
2022/1/1,1803,-4,16,-9,-5,112,689
2022/1/1,1803,62,26,73,11,40,239
2022/1/1,1804,-1,18,4,5,148,1221
2022/1/1,1805,2,7,36,-21,166,1368
2022/1/1,1805,-4,32,-19,40,45,175
2022/1/1,1807,93,13,104,11,92,641
2022/1/1,1807,-3,9,-15,-12,40,191
2022/1/1,1807,27,-10,26,-1,106,622
2022/1/1,1807,7,26,17,10,38,158
2022/1/1,1807,11,-1,-2,-13,163,1061
2022/1/1,1808,157,34,178,21,134,1023
2022/1/1,1808,4,5,10,6,51,224
2022/1/1,1809,0,7,-21,-21,174,1530
2022/1/1,1809,73,17,79,6,105,677
2022/1/1,1810,-3,22,32,35,127,692
2022/1/1,1810,-2,5,-8,-6,37,190
2022/1/1,1810,-3,8,5,8,193,1192
2022/1/1,1811,-3,-2,-4,-1,137,973
2022/1/1,1813,26,10,31,5,38,229
2022/1/1,1813,-2,9,-11,-9,208,1774
2022/1/1,1815,-5,22,20,25,151,852
2022/1/1,1816,16,10,17,-23,145,1303
2022/1/1,1816,10,6,-7,7,94,674
2022/1/1,1817,53,9,47,-6,96,732
2022/1/1,1818,-8,12,-14,-6,132,1132
2022/1/1,1818,-5,13,-29,-24,148,956
2022/1/1,1818,-10,6,-25,-15,172,1385
2022/1/1,1818,11,-27,18,7,104,879
2022/1/1,1818,3,-4,22,19,43,190
2022/1/1,1818,31,2,29,-2,94,641
2022/1/1,1819,-2,7,-14,-12,64,429
2022/1/1,1819,-1,3,-15,-14,115,787
2022/1/1,1819,23,-1,9,-14,124,854
2022/1/1,1819,14,-8,24,10,110,550
2022/1/1,1819,83,5,70,-13,159,1032
2022/1/1,1819,7,0,14,7,119,631
2022/1/1,1820,-11,14,11,22,182,1158
2022/1/1,1820,0,-3,10,10,203,1217
2022/1/1,1821,23,18,10,-13,137,1047
2022/1/1,1822,111,21,148,37,128,685
2022/1/1,1822,21,8,17,-4,100,759
2022/1/1,1823,226,9,220,-6,170,1034
2022/1/1,1823,-3,36,23,26,117,685
2022/1/1,1823,-5,20,7,12,28,89
2022/1/1,1824,82,8,89,7,134,756
2022/1/1,1824,40,4,37,-3,43,247
2022/1/1,1825,12,15,-6,-18,134,966
2022/1/1,1825,33,22,29,-4,36,164
2022/1/1,1826,3,6,-6,-9,57,305
2022/1/1,1826,-6,3,-9,-3,71,441
2022/1/1,1827,-4,3,-18,-14,141,1222
2022/1/1,1827,-4,12,-24,-20,111,936
2022/1/1,1827,-3,-7,-2,1,151,848
2022/1/1,1827,-2,23,45,47,99,561
2022/1/1,1828,2,3,-17,-19,148,1172
2022/1/1,1829,0,20,-17,-17,211,1400
2022/1/1,1829,-2,-13,14,16,121,725
2022/1/1,1829,-5,10,-19,-14,136,1086
2022/1/1,1830,19,-3,15,-4,151,1108
2022/1/1,1831,6,5,-9,-15,123,1129
2022/1/1,1832,7,9,2,-5,194,1609
2022/1/1,1832,23,3,22,-1,194,1209
2022/1/1,1833,18,-2,16,-2,60,396
2022/1/1,1833,46,3,43,-3,97,722
2022/1/1,1834,52,34,79,27,100,651
2022/1/1,1834,24,7,4,-20,143,1231
2022/1/1,1835,31,15,40,9,62,309
2022/1/1,1835,0,41,60,60,141,801
2022/1/1,1835,-2,28,35,37,161,925
2022/1/1,1835,22,13,16,-6,266,1698
2022/1/1,1836,-5,-15,2,7,120,1009
2022/1/1,1836,20,-2,26,6,154,922
2022/1/1,1836,18,6,41,23,38,140
2022/1/1,1836,161,-1,151,-10,55,305
2022/1/1,1837,0,8,-17,-17,157,1379
2022/1/1,1837,67,5,67,0,195,1184
2022/1/1,1837,33,1,17,-16,103,872
2022/1/1,1837,17,13,-1,-18,130,1055
2022/1/1,1838,40,7,33,-7,50,247
2022/1/1,1838,3,16,28,25,219,1303
2022/1/1,1839,7,4,29,22,112,769
2022/1/1,1840,21,25,51,30,53,282
2022/1/1,1840,13,4,10,-3,78,496
2022/1/1,1841,8,8,-7,-15,105,744
2022/1/1,1841,10,2,-4,-14,140,1232
2022/1/1,1841,3,4,-4,-7,146,945
2022/1/1,1842,34,2,40,6,62,354
2022/1/1,1843,29,-12,36,7,109,641
2022/1/1,1843,-7,20,-6,1,162,1121
2022/1/1,1844,-3,6,-1,2,148,853
2022/1/1,1844,14,2,4,-10,38,192
2022/1/1,1845,18,35,37,19,64,354
2022/1/1,1847,0,9,-13,-13,240,1597
2022/1/1,1847,14,27,42,28,68,280
2022/1/1,1847,2,3,-8,-10,70,444
2022/1/1,1848,3,10,1,-2,135,985
2022/1/1,1852,409,27,407,-2,83,563
2022/1/1,1853,3,0,3,0,143,934
2022/1/1,1854,97,8,89,-8,196,1208
2022/1/1,1856,70,7,46,7,49,270
2022/1/1,1856,-10,33,77,56,159,846
2022/1/1,1857,-4,7,2,6,43,224
2022/1/1,1857,-2,14,-2,0,175,1464
2022/1/1,1859,29,10,29,0,212,1416
2022/1/1,1859,20,-3,7,-13,214,1825
2022/1/1,1859,32,-2,19,-13,49,347
2022/1/1,1859,13,64,86,73,146,853
2022/1/1,1901,57,5,82,25,123,630
2022/1/1,1902,14,10,5,-9,133,1086
2022/1/1,1904,2,1,-6,-8,186,1208
2022/1/1,1904,0,4,16,16,172,1034
2022/1/1,1904,-1,18,21,22,44,190
2022/1/1,1904,16,10,39,23,173,1313
2022/1/1,1906,12,4,-4,-16,135,936
2022/1/1,1906,203,5,205,2,131,1055
2022/1/1,1908,16,7,8,-8,46,277
2022/1/1,1908,-3,-4,-17,-14,134,929
2022/1/1,1909,54,-15,69,15,140,994
2022/1/1,1911,96,15,106,10,80,429
2022/1/1,1911,-4,35,31,35,157,925
2022/1/1,1912,48,8,39,-9,38,191
2022/1/1,1912,-8,7,-20,-12,142,954
2022/1/1,1913,30,24,80,50,72,328
2022/1/1,1914,87,1,86,-1,135,1188
2022/1/1,1915,42,2,31,-11,139,925
2022/1/1,1916,68,11,76,8,91,551
2022/1/1,1917,0,6,-18,-18,113,696
2022/1/1,1918,263,15,244,-19,108,787
2022/1/1,1918,0,1,-3,-3,127,1055
2022/1/1,1918,-6,3,-13,-7,138,1205
2022/1/1,1918,11,-8,2,-9,97,604
2022/1/1,1919,18,5,31,13,90,641
2022/1/1,1919,-1,17,24,25,215,1214
2022/1/1,1920,68,6,53,-15,39,201
2022/1/1,1920,22,2,4,-18,152,1041
2022/1/1,1920,93,5,85,-8,124,1020
2022/1/1,1921,20,11,8,-12,27,140
2022/1/1,1921,82,-3,60,-22,130,851
2022/1/1,1921,33,8,21,-12,59,496
2022/1/1,1921,-2,7,-21,-19,157,1119
2022/1/1,1923,23,-1,25,2,72,408
2022/1/1,1923,39,21,63,24,78,419
2022/1/1,1924,3,15,-27,-30,246,2007
2022/1/1,1924,45,28,59,14,115,862
2022/1/1,1925,14,10,25,11,124,657
2022/1/1,1926,16,10,48,32,146,801
2022/1/1,1927,110,7,133,23,138,1095
2022/1/1,1928,35,9,15,-7,118,862
2022/1/1,1928,8,29,28,7,78,461
2022/1/1,1929,11,5,4,-7,43,239
2022/1/1,1931,34,12,31,-3,49,216
2022/1/1,1931,4,-2,-8,-12,109,868
2022/1/1,1932,268,13,258,-10,86,468
2022/1/1,1932,-2,24,7,9,74,469
2022/1/1,1932,22,-11,27,5,129,813
2022/1/1,1932,31,2,17,-14,104,674
2022/1/1,1933,70,-4,79,9,149,936
2022/1/1,1934,17,33,44,27,157,977
2022/1/1,1935,40,5,44,18,127,731
2022/1/1,1935,-2,2,58,-7,183,1212
2022/1/1,1935,23,-38,-9,21,111,853
2022/1/1,1936,0,18,1,1,141,973
2022/1/1,1937,2,15,27,25,255,1562
2022/1/1,1938,3,7,-17,-20,140,1005
2022/1/1,1938,73,13,72,-1,189,1172
2022/1/1,1939,268,-2,265,-3,108,721
2022/1/1,1940,-6,3,-32,-26,146,1303
2022/1/1,1940,49,18,53,4,36,140
2022/1/1,1941,23,6,11,-12,109,879
2022/1/1,1941,42,-1,97,55,169,812
2022/1/1,1941,83,-1,92,9,176,1021
2022/1/1,1943,27,-6,17,-10,144,985
2022/1/1,1944,11,-31,7,13,29,158
2022/1/1,1944,37,-5,109,-8,122,1090
2022/1/1,1944,1,15,24,-5,51,247
2022/1/1,1944,3,-2,29,-13,101,597
2022/1/1,1944,-10,11,-4,17,97,674
2022/1/1,1944,106,7,-10,3,107,701
2022/1/1,1945,-2,8,-1,1,207,1660
2022/1/1,1946,24,3,6,-18,93,843
2022/1/1,1946,-1,-5,-8,-7,74,447
2022/1/1,1947,63,4,37,-26,119,945
2022/1/1,1948,-2,18,-17,-15,268,2070
2022/1/1,1949,-2,0,-6,-4,104,813
2022/1/1,1950,7,17,2,-5,38,191
2022/1/1,1950,5,3,5,0,81,580
2022/1/1,1951,12,6,6,-6,210,1342
2022/1/1,1952,0,-1,8,8,36,89
2022/1/1,1954,70,11,64,-6,115,721
